id,cuisine
28418,italian
42625,italian
44840,italian
42121,italian
2243,italian
18032,italian
19392,italian
25679,italian
11223,italian
35867,italian
33842,italian
12676,italian
38377,italian
344,italian
11864,italian
16895,italian
3001,italian
19195,italian
3635,italian
23150,italian
17502,italian
16405,italian
34160,italian
34495,italian
18377,italian
18988,italian
24880,italian
48302,italian
33358,italian
20732,italian
22094,italian
8638,italian
35556,italian
27248,italian
15746,italian
46404,italian
23323,italian
39018,italian
23510,italian
27710,italian
30540,italian
48945,italian
37197,italian
27343,italian
29349,italian
38383,italian
46758,italian
24859,italian
18292,italian
32450,italian
35936,italian
36789,italian
19804,italian
16604,italian
585,italian
29352,italian
48392,italian
44324,italian
5012,italian
19487,italian
17263,italian
26127,italian
39464,italian
4870,italian
16171,italian
308,italian
19155,italian
18736,italian
43352,italian
24652,italian
44181,italian
36237,italian
30286,italian
4019,italian
20111,italian
35543,italian
25992,italian
8275,italian
49613,italian
45149,italian
38610,italian
18111,italian
35670,italian
30349,italian
12034,italian
20729,italian
11458,italian
16423,italian
47404,italian
43875,italian
43513,italian
21894,italian
9350,italian
18519,italian
4651,italian
14831,italian
32530,italian
44131,italian
36724,italian
20264,italian
4994,italian
47875,italian
1952,italian
6792,italian
44853,italian
13807,italian
14303,italian
27449,italian
20389,italian
32028,italian
9758,italian
15295,italian
14904,italian
9534,italian
46950,italian
15648,italian
44473,italian
29833,italian
3015,italian
43675,italian
3329,italian
27359,italian
18163,italian
45238,italian
2146,italian
17194,italian
15864,italian
6084,italian
44220,italian
1843,italian
4777,italian
27182,italian
47648,italian
30068,italian
36696,italian
47909,italian
19016,italian
32683,italian
224,italian
2031,italian
26715,italian
23886,italian
28724,italian
46037,italian
38683,italian
19328,italian
15324,italian
20480,italian
43132,italian
25028,italian
15859,italian
13023,italian
27838,italian
3661,italian
35313,italian
45668,italian
3070,italian
20607,italian
33560,italian
43354,italian
19935,italian
45795,italian
42932,italian
42059,italian
47601,italian
31240,italian
5339,italian
8192,italian
4831,italian
9134,italian
49500,italian
45456,italian
47506,italian
43238,italian
43910,italian
36829,italian
2771,italian
14712,italian
37718,italian
5264,italian
26273,italian
48641,italian
46990,italian
26575,italian
43906,italian
30518,italian
45950,italian
15967,italian
25115,italian
15112,italian
34860,italian
32100,italian
11239,italian
809,italian
9212,italian
34741,italian
29409,italian
39986,italian
21487,italian
36981,italian
19115,italian
37110,italian
36185,italian
26244,italian
18026,italian
36961,italian
14384,italian
6039,italian
31871,italian
35841,italian
16074,italian
39180,italian
19331,italian
8658,italian
49574,italian
25237,italian
6947,italian
5309,italian
35914,italian
14715,italian
47994,italian
11508,italian
41662,italian
39047,italian
22933,italian
5016,italian
49449,italian
39029,italian
1721,italian
41864,italian
17358,italian
36847,italian
34812,italian
5486,italian
2492,italian
45624,italian
7576,italian
34773,italian
16904,italian
4279,italian
38068,italian
7370,italian
23586,italian
48790,italian
26717,italian
32749,italian
42536,italian
5372,italian
37143,italian
37244,italian
27674,italian
778,italian
14686,italian
9274,italian
37769,italian
12871,italian
38528,italian
32968,italian
6275,italian
4732,italian
9452,italian
29194,italian
16627,italian
5127,italian
26447,italian
11489,italian
23884,italian
14545,italian
19620,italian
9771,italian
21265,italian
38249,italian
3483,italian
21262,italian
14605,italian
9448,italian
15750,italian
6413,italian
17585,italian
10057,italian
29462,italian
18943,italian
22591,italian
32048,italian
32249,italian
39578,italian
21724,italian
27119,italian
25094,italian
41200,italian
33033,italian
21389,italian
49103,italian
12519,italian
26913,italian
12460,italian
3397,italian
3502,italian
42877,italian
249,italian
46008,italian
14185,italian
20873,italian
11722,italian
24883,italian
3932,italian
25728,italian
16428,italian
7887,italian
48364,italian
47197,italian
28640,italian
16758,italian
39135,italian
33302,italian
23677,italian
25509,italian
35746,italian
46195,italian
19788,italian
18888,italian
21153,italian
44672,italian
48707,italian
2232,italian
36081,italian
948,italian
24512,italian
24382,italian
40648,italian
48886,italian
21967,italian
40119,italian
38221,italian
49494,italian
17286,italian
10421,italian
13088,italian
34348,italian
15405,italian
15218,italian
40233,italian
26098,italian
17221,italian
25198,italian
22532,italian
41563,italian
2554,italian
38170,italian
29476,italian
33384,italian
5770,italian
5628,italian
44069,italian
18530,italian
22369,italian
9498,italian
26476,italian
29939,italian
9336,italian
26377,italian
18442,italian
13470,italian
34689,italian
11016,italian
28985,italian
25293,italian
569,italian
29992,italian
20363,italian
6981,italian
30154,italian
39960,italian
25975,italian
4029,italian
49081,italian
7493,italian
10393,italian
6915,italian
42310,italian
15612,italian
23160,italian
37897,italian
44731,italian
3460,italian
29855,italian
31140,italian
4481,italian
30882,italian
511,italian
1120,italian
42651,italian
18209,italian
38368,italian
31783,italian
37589,italian
17752,italian
37020,italian
19503,italian
2718,italian
28365,italian
45843,italian
4514,italian
4311,italian
41356,italian
12022,italian
6846,italian
8983,italian
47589,italian
14859,italian
20035,italian
732,italian
38568,italian
10871,italian
42540,italian
48782,italian
17988,italian
8147,italian
32029,italian
25598,italian
8695,italian
11213,italian
21053,italian
29154,italian
33691,italian
32129,italian
43787,italian
40642,italian
39782,italian
38430,italian
33438,italian
31602,italian
17581,italian
25169,italian
35755,italian
33544,italian
34252,italian
30764,italian
44946,italian
716,italian
24668,italian
24270,italian
13165,italian
33758,italian
3090,italian
43987,italian
39021,italian
44460,italian
29876,italian
17737,italian
36772,italian
18174,italian
20924,italian
39098,italian
32571,italian
26957,italian
11363,italian
20736,italian
42639,italian
43350,italian
15451,italian
45175,italian
5652,italian
1569,italian
39036,italian
13673,italian
1550,italian
38553,italian
38594,italian
3220,italian
24686,italian
10863,italian
46683,italian
5113,italian
34967,italian
15420,italian
9607,italian
7190,italian
7482,italian
3928,italian
11288,italian
1948,italian
6590,italian
20275,italian
14212,italian
47990,italian
36653,italian
22436,italian
34790,italian
45752,italian
19159,italian
14515,italian
27510,italian
38699,italian
34959,italian
7206,italian
2316,italian
18823,italian
1909,italian
48313,italian
5844,italian
29975,italian
41091,italian
9532,italian
46569,italian
10399,italian
42934,italian
2688,italian
27095,italian
12476,italian
23070,italian
9837,italian
45829,italian
31887,italian
28518,italian
47168,italian
45321,italian
20662,italian
9699,italian
41018,italian
705,italian
42898,italian
633,italian
31443,italian
18613,italian
19060,italian
17845,italian
1534,italian
41786,italian
31656,italian
17330,italian
7048,italian
7938,italian
46208,italian
33759,italian
5526,italian
26943,italian
20701,italian
35701,italian
36687,italian
21401,italian
376,italian
6980,italian
39402,italian
43095,italian
18576,italian
39720,italian
17526,italian
27549,italian
27123,italian
22979,italian
46113,italian
31557,italian
20414,italian
14487,italian
24881,italian
17955,italian
39109,italian
35576,italian
25876,italian
24669,italian
22261,italian
832,italian
29742,italian
21381,italian
34322,italian
7224,italian
17978,italian
9438,italian
9458,italian
41045,italian
34614,italian
16651,italian
8230,italian
39372,italian
39357,italian
44341,italian
42052,italian
45208,italian
28626,italian
48345,italian
37791,italian
15227,italian
24053,italian
17716,italian
6087,italian
28000,italian
4320,italian
21783,italian
16148,italian
47562,italian
31541,italian
43574,italian
45475,italian
16953,italian
5239,italian
4595,italian
37279,italian
33264,italian
30484,italian
9200,italian
7457,italian
42413,italian
18484,italian
20985,italian
29503,italian
45242,italian
46953,italian
13948,italian
1623,italian
33251,italian
6148,italian
30392,italian
144,italian
20602,italian
48085,italian
14896,italian
47518,italian
29161,italian
39363,italian
694,italian
3887,italian
12671,italian
31117,italian
14714,italian
29993,italian
20639,italian
17665,italian
3969,italian
11014,italian
19530,italian
17271,italian
30457,italian
22989,italian
45756,italian
20297,italian
10942,italian
35686,italian
13032,italian
7951,italian
20432,italian
17971,italian
4128,italian
7589,italian
18816,italian
12650,italian
418,italian
36366,italian
32991,italian
6424,italian
8134,italian
39280,italian
3091,italian
23382,italian
34090,italian
23320,italian
14962,italian
42047,italian
44805,italian
36584,italian
3016,italian
6391,italian
38188,italian
1784,italian
18300,italian
3856,italian
41841,italian
16837,italian
23687,italian
38118,italian
27801,italian
17096,italian
20235,italian
13288,italian
26749,italian
19084,italian
35200,italian
41073,italian
28016,italian
18431,italian
22228,italian
27456,italian
325,italian
6543,italian
7062,italian
49221,italian
44536,italian
24865,italian
26543,italian
10096,italian
38273,italian
6710,italian
49243,italian
19624,italian
24435,italian
14883,italian
22516,italian
587,italian
40539,italian
11208,italian
18273,italian
22762,italian
13300,italian
42245,italian
14177,italian
4184,italian
14277,italian
41308,italian
34438,italian
9805,italian
38007,italian
23919,italian
13945,italian
32279,italian
17456,italian
47941,italian
32310,italian
44442,italian
14163,italian
27573,italian
777,italian
44116,italian
13347,italian
29348,italian
14219,italian
39983,italian
33682,italian
21443,italian
47642,italian
1759,italian
1205,italian
4794,italian
17408,italian
34666,italian
40237,italian
13778,italian
41289,italian
3560,italian
35830,italian
11151,italian
12789,italian
21166,italian
24716,italian
25586,italian
11046,italian
31793,italian
28746,italian
7226,italian
30991,italian
47476,italian
30626,italian
49367,italian
35754,italian
4247,italian
49423,italian
22295,italian
2749,italian
685,italian
30988,italian
46285,italian
40492,italian
22264,italian
15921,italian
388,italian
33121,italian
35685,italian
4416,italian
17725,italian
39525,italian
27034,italian
28470,italian
38953,italian
20045,italian
12896,italian
39573,italian
8838,italian
15399,italian
39439,italian
26837,italian
41220,italian
35968,italian
24335,italian
10983,italian
5516,italian
38894,italian
11887,italian
31306,italian
38578,italian
3561,italian
45095,italian
30969,italian
14389,italian
29670,italian
40995,italian
33629,italian
10616,italian
30886,italian
18995,italian
31098,italian
34607,italian
48989,italian
44542,italian
47075,italian
19228,italian
2685,italian
11686,italian
9610,italian
30405,italian
43666,italian
32892,italian
44741,italian
6791,italian
440,italian
22693,italian
24328,italian
13800,italian
23873,italian
12767,italian
5929,italian
20645,italian
20999,italian
29995,italian
35223,italian
22414,italian
23410,italian
36558,italian
13704,italian
41952,italian
46915,italian
47170,italian
2295,italian
46128,italian
48349,italian
1482,italian
26589,italian
9418,italian
31356,italian
16052,italian
43594,italian
29099,italian
23472,italian
34914,italian
19404,italian
28299,italian
12314,italian
6047,italian
37581,italian
12750,italian
17498,italian
7694,italian
14531,italian
26628,italian
8205,italian
25101,italian
29045,italian
20917,italian
8311,italian
10213,italian
15241,italian
46132,italian
15349,italian
22580,italian
47335,italian
17759,italian
27633,italian
42313,italian
47272,italian
4553,italian
15235,italian
34102,italian
21227,italian
9782,italian
6913,italian
11944,italian
19035,italian
9848,italian
42745,italian
40846,italian
27618,italian
41067,italian
13555,italian
18063,italian
16962,italian
8415,italian
19041,italian
38889,italian
32528,italian
21750,italian
11344,italian
27945,italian
37025,italian
789,italian
25084,italian
6024,italian
14741,italian
20468,italian
26963,italian
1451,italian
27745,italian
31347,italian
46592,italian
38107,italian
5987,italian
1808,italian
23783,italian
28618,italian
36764,italian
11326,italian
3020,italian
24326,italian
34002,italian
11499,italian
9268,italian
49368,italian
44720,italian
13127,italian
34494,italian
48382,italian
18585,italian
40052,italian
46321,italian
49561,italian
9453,italian
19555,italian
17833,italian
10196,italian
35996,italian
22530,italian
44176,italian
2669,italian
10896,italian
7343,italian
46255,italian
27043,italian
20998,italian
12357,italian
36339,italian
45086,italian
37690,italian
37829,italian
3537,italian
5150,italian
13,italian
44579,italian
8749,italian
131,italian
44306,italian
19202,italian
21300,italian
27286,italian
18297,italian
4388,italian
22234,italian
7359,italian
39947,italian
6855,italian
46057,italian
33950,italian
36009,italian
23732,italian
21316,italian
32806,italian
34343,italian
11973,italian
2380,italian
30667,italian
42364,italian
30258,italian
34109,italian
5265,italian
123,italian
12498,italian
23713,italian
25176,italian
28576,italian
32563,italian
38829,italian
3835,italian
1960,italian
43991,italian
45136,italian
41554,italian
10118,italian
43827,italian
32583,italian
31949,italian
23574,italian
28211,italian
21793,italian
25914,italian
34735,italian
26071,italian
9476,italian
29443,italian
16966,italian
6457,italian
25882,italian
48390,italian
28356,italian
15699,italian
2090,italian
4686,italian
27937,italian
25560,italian
38937,italian
48670,italian
2547,italian
17442,italian
28669,italian
4410,italian
36917,italian
46755,italian
25321,italian
47019,italian
33077,italian
11593,italian
44295,italian
46632,italian
18503,italian
29030,italian
32516,italian
35128,italian
41715,italian
49185,italian
35517,italian
13909,italian
36886,italian
29304,italian
29577,italian
24570,italian
29466,italian
10724,italian
30026,italian
37133,italian
29346,italian
32871,italian
46420,italian
29083,italian
4402,italian
15877,italian
33448,italian
3541,italian
27704,italian
28658,italian
23793,italian
11040,italian
28419,italian
37086,italian
13965,italian
28674,italian
5645,italian
20756,italian
15548,italian
14495,italian
11989,italian
47482,italian
14101,italian
1289,italian
49473,italian
39161,italian
14452,italian
31489,italian
15599,italian
28440,italian
33624,italian
24090,italian
16137,italian
4819,italian
1377,italian
47636,italian
25907,italian
35894,italian
20315,italian
27199,italian
34055,italian
26938,italian
5734,italian
32241,italian
2163,italian
20340,italian
6278,italian
49404,italian
36731,italian
29165,italian
24932,italian
6591,italian
14644,italian
43518,italian
28979,italian
45821,italian
26627,italian
39139,italian
3026,italian
13204,italian
762,italian
28036,italian
46514,italian
34536,italian
36484,italian
5676,italian
13715,italian
43019,italian
2471,italian
34065,italian
39362,italian
4987,italian
28414,italian
8710,italian
6610,italian
28847,italian
10560,italian
32993,italian
16912,italian
35262,italian
46936,italian
14553,italian
17471,italian
22897,italian
2789,italian
3897,italian
22751,italian
16566,italian
23033,italian
30500,italian
13018,italian
13077,italian
9177,italian
16012,italian
5293,italian
35451,italian
5591,italian
44443,italian
36811,italian
7031,italian
11475,italian
5556,italian
33728,italian
46703,italian
41776,italian
4099,italian
4251,italian
29381,italian
30300,italian
27494,italian
48254,italian
32789,italian
44569,italian
44160,italian
18762,italian
23808,italian
11875,italian
35843,italian
4948,italian
34713,italian
8352,italian
28407,italian
3506,italian
44338,italian
38464,italian
1139,italian
12287,italian
27031,italian
42153,italian
42686,italian
44415,italian
10072,italian
8618,italian
14153,italian
23825,italian
21440,italian
13366,italian
24979,italian
33437,italian
4864,italian
33017,italian
15122,italian
42731,italian
8281,italian
2812,italian
30683,italian
24249,italian
12169,italian
28629,italian
32774,italian
15181,italian
44314,italian
37583,italian
28069,italian
33503,italian
24015,italian
39333,italian
13414,italian
4855,italian
6512,italian
21974,italian
9062,italian
6243,italian
10675,italian
35788,italian
37372,italian
28810,italian
23045,italian
21296,italian
33484,italian
30045,italian
17354,italian
30061,italian
41671,italian
13160,italian
43260,italian
43992,italian
16117,italian
30403,italian
37331,italian
5456,italian
26893,italian
44470,italian
38130,italian
9361,italian
19320,italian
3545,italian
25778,italian
34074,italian
34216,italian
38817,italian
20749,italian
31535,italian
2052,italian
18186,italian
49595,italian
47592,italian
26011,italian
23403,italian
8005,italian
19517,italian
10157,italian
47071,italian
22469,italian
26224,italian
29482,italian
8227,italian
12580,italian
26385,italian
49610,italian
6446,italian
1766,italian
19538,italian
44811,italian
16844,italian
28777,italian
28282,italian
15025,italian
35345,italian
21527,italian
26997,italian
40454,italian
2828,italian
18980,italian
13604,italian
9911,italian
49684,italian
5056,italian
2990,italian
32016,italian
37476,italian
33761,italian
20280,italian
19266,italian
17492,italian
29376,italian
39788,italian
606,italian
28514,italian
8497,italian
14688,italian
6514,italian
22222,italian
40303,italian
23173,italian
26842,italian
38197,italian
6680,italian
11165,italian
10077,italian
10703,italian
32046,italian
40961,italian
35596,italian
1653,italian
3886,italian
14121,italian
36351,italian
32915,italian
5386,italian
40215,italian
183,italian
24641,italian
47715,italian
34390,italian
712,italian
12535,italian
49435,italian
30517,italian
3489,italian
1636,italian
30044,italian
24095,italian
22105,italian
24627,italian
38840,italian
9246,italian
32088,italian
38769,italian
5657,italian
15325,italian
28603,italian
42188,italian
30446,italian
1757,italian
32710,italian
2136,italian
27690,italian
35074,italian
48873,italian
39277,italian
28708,italian
45762,italian
37933,italian
4491,italian
35597,italian
15163,italian
25745,italian
49614,italian
41946,italian
6372,italian
39604,italian
42983,italian
19983,italian
21892,italian
20647,italian
47368,italian
3557,italian
41749,italian
31498,italian
19271,italian
15640,italian
26181,italian
22491,italian
31939,italian
35961,italian
9811,italian
40599,italian
40190,italian
16581,italian
22637,italian
37123,italian
36020,italian
2226,italian
43012,italian
13134,italian
18749,italian
1692,italian
10138,italian
25235,italian
13955,italian
42655,italian
12415,italian
7502,italian
27394,italian
44210,italian
5331,italian
25173,italian
48988,italian
20735,italian
22048,italian
27644,italian
43242,italian
28368,italian
2429,italian
25477,italian
30938,italian
29877,italian
30451,italian
48987,italian
17989,italian
13439,italian
33444,italian
38794,italian
37227,italian
39679,italian
34234,italian
38038,italian
7274,italian
18018,italian
11450,italian
48160,italian
21288,italian
34704,italian
46684,italian
7049,italian
9116,italian
22485,italian
6346,italian
40269,italian
35850,italian
1429,italian
19739,italian
38972,italian
39570,italian
43463,italian
21757,italian
36070,italian
40550,italian
22914,italian
15074,italian
41576,italian
46372,italian
8751,italian
47378,italian
21143,italian
3818,italian
48486,italian
23388,italian
37216,italian
13142,italian
828,italian
18468,italian
25554,italian
9863,italian
12771,italian
3066,italian
35442,italian
25696,italian
38136,italian
35825,italian
28933,italian
34629,italian
22169,italian
7028,italian
37204,italian
16980,italian
27356,italian
11736,italian
1632,italian
1073,italian
8236,italian
42866,italian
30904,italian
35258,italian
17290,italian
35929,italian
46072,italian
46763,italian
47664,italian
45625,italian
31177,italian
33941,italian
12272,italian
48146,italian
11812,italian
42795,italian
14372,italian
2964,italian
9236,italian
18992,italian
30902,italian
30939,italian
20108,italian
6562,italian
46412,italian
8034,italian
37521,italian
46651,italian
32493,italian
3251,italian
31825,italian
2676,italian
32140,italian
5326,italian
38240,italian
45874,italian
17253,italian
25292,italian
48666,italian
49278,italian
47903,italian
42062,italian
27885,italian
21229,italian
47629,italian
16695,italian
5355,italian
45369,italian
25736,italian
29882,italian
38900,italian
1508,italian
2526,italian
16563,italian
49060,italian
31448,italian
36746,italian
1280,italian
41950,italian
25948,italian
35444,italian
2881,italian
44080,italian
4446,italian
47106,italian
15521,italian
44359,italian
48967,italian
1599,italian
44514,italian
7140,italian
27656,italian
35581,italian
6359,italian
41639,italian
42680,italian
31520,italian
47846,italian
7993,italian
2996,italian
27737,italian
27427,italian
3734,italian
44673,italian
43924,italian
18628,italian
3596,italian
37666,italian
14633,italian
36259,italian
19752,italian
16697,italian
9550,italian
20813,italian
34356,italian
3583,italian
14148,italian
28329,italian
166,italian
12368,italian
32261,italian
35306,italian
1414,italian
45051,italian
20767,italian
23450,italian
404,italian
527,italian
25416,italian
25409,italian
34603,italian
20266,italian
9513,italian
7794,italian
19429,italian
11328,italian
49242,italian
40411,italian
46424,italian
1634,italian
47221,italian
3963,italian
15515,italian
6735,italian
41899,italian
36222,italian
24468,italian
9876,italian
33614,italian
42279,italian
46846,italian
34711,italian
39556,italian
1064,italian
30080,italian
6076,italian
5670,italian
44525,italian
19743,italian
36205,italian
9030,italian
39755,italian
39434,italian
37803,italian
30053,italian
11661,italian
17918,italian
44237,italian
38536,italian
47369,italian
6108,italian
16807,italian
41329,italian
33582,italian
9570,italian
47129,italian
14268,italian
8395,italian
38977,italian
22716,italian
25753,italian
12018,italian
31659,italian
21149,italian
10328,italian
33585,italian
29192,italian
46733,italian
12887,italian
24354,italian
39237,italian
19430,italian
39895,italian
34566,italian
17889,italian
40652,italian
31395,italian
35908,italian
18341,italian
17745,italian
40560,italian
25097,italian
31430,italian
25484,italian
43668,italian
2184,italian
12106,italian
25747,italian
11423,italian
22403,italian
2880,italian
15445,italian
9825,italian
31607,italian
9341,italian
2406,italian
28466,italian
8619,italian
16097,italian
11652,italian
16852,italian
29111,italian
33602,italian
35,italian
47741,italian
39820,italian
25332,italian
5720,italian
19634,italian
34851,italian
14117,italian
12195,italian
33665,italian
46228,italian
15964,italian
47502,italian
41865,italian
46055,italian
8863,italian
48658,italian
42251,italian
33164,italian
24526,italian
39431,italian
3893,italian
34175,italian
6727,italian
17230,italian
24579,italian
15873,italian
3703,italian
27030,italian
9149,italian
16152,italian
49665,italian
27036,italian
8341,italian
30384,italian
32883,italian
29047,italian
31964,italian
7011,italian
46301,italian
3495,italian
11949,italian
975,italian
15529,italian
15372,italian
5176,italian
13631,italian
42028,italian
4936,italian
26471,italian
43833,italian
47933,italian
38373,italian
5780,italian
46303,italian
27308,italian
10340,italian
48900,italian
876,italian
10446,italian
15082,italian
31706,italian
24885,italian
34944,italian
7917,italian
5923,italian
44272,italian
41074,italian
381,italian
16053,italian
37470,italian
23027,italian
42078,italian
13183,italian
14828,italian
15394,italian
46300,italian
38963,italian
679,italian
34558,italian
31528,italian
45629,italian
5034,italian
35031,italian
13237,italian
42339,italian
3911,italian
20409,italian
24741,italian
18381,italian
7572,italian
24226,italian
19945,italian
31809,italian
17903,italian
48664,italian
14122,italian
3175,italian
3403,italian
11062,italian
16629,italian
11349,italian
14353,italian
25633,italian
11424,italian
36024,italian
7151,italian
12777,italian
34289,italian
13904,italian
40792,italian
11649,italian
227,italian
10396,italian
6559,italian
14195,italian
21511,italian
431,italian
5651,italian
20754,italian
24905,italian
16731,italian
9006,italian
43909,italian
28526,italian
31141,italian
39787,italian
35320,italian
25077,italian
2902,italian
34305,italian
6174,italian
24695,italian
12211,italian
13227,italian
728,italian
21635,italian
14011,italian
5861,italian
9976,italian
49218,italian
27684,italian
11095,italian
47314,italian
41901,italian
5859,italian
3947,italian
14030,italian
10056,italian
39408,italian
35283,italian
13994,italian
36302,italian
16113,italian
47207,italian
36198,italian
21134,italian
49070,italian
8030,italian
31802,italian
36511,italian
7785,italian
38965,italian
31453,italian
43100,italian
32307,italian
45405,italian
28532,italian
16092,italian
29029,italian
5596,italian
11369,italian
37436,italian
2421,italian
22070,italian
10600,italian
11150,italian
29257,italian
38540,italian
18998,italian
39974,italian
2159,italian
19679,italian
44146,italian
36086,italian
20676,italian
39779,italian
33522,italian
498,italian
45937,italian
41501,italian
44156,italian
5643,italian
35874,italian
24413,italian
47297,italian
10073,italian
4798,italian
7802,italian
3970,italian
24416,italian
13072,italian
29046,italian
12898,italian
24957,italian
18725,italian
46929,italian
23140,italian
30516,italian
34081,italian
12927,italian
44088,italian
20785,italian
16672,italian
5400,italian
30322,italian
17272,italian
9797,italian
14795,italian
7619,italian
42124,italian
23249,italian
44158,italian
17462,italian
3580,italian
9896,italian
29669,italian
30625,italian
7685,italian
7632,italian
28349,italian
4510,italian
35383,italian
18569,italian
11379,italian
9434,italian
37774,italian
33651,italian
47017,italian
31874,italian
26733,italian
20962,italian
1467,italian
11173,italian
12949,italian
11565,italian
29756,italian
25577,italian
36779,italian
10974,italian
42163,italian
15337,italian
23242,italian
7952,italian
27424,italian
3816,italian
27190,italian
43764,italian
17714,italian
30022,italian
33281,italian
43503,italian
27385,italian
2396,italian
25387,italian
1017,italian
18852,italian
14861,italian
47487,italian
46015,italian
12684,italian
12588,italian
33061,italian
38952,italian
20915,italian
34732,italian
48656,italian
38736,italian
20374,italian
18664,italian
15638,italian
10458,italian
47980,italian
43084,italian
4534,italian
26269,italian
23498,italian
5053,italian
5010,italian
49028,italian
36714,italian
21490,italian
8448,italian
49408,italian
28982,italian
20207,italian
37751,italian
42412,italian
47466,italian
40672,italian
47821,italian
42090,italian
10019,italian
45793,italian
32933,italian
48283,italian
19798,italian
41233,italian
37147,italian
26516,italian
4305,italian
30883,italian
31677,italian
25378,italian
40122,italian
20889,italian
10994,italian
29311,italian
46431,italian
17648,italian
32111,italian
15728,italian
16960,italian
23535,italian
29667,italian
31729,italian
41910,italian
13996,italian
21089,italian
32705,italian
42847,italian
26201,italian
26813,italian
32471,italian
44990,italian
17237,italian
39403,italian
15652,italian
14568,italian
44779,italian
37888,italian
9529,italian
20700,italian
17741,italian
17475,italian
12581,italian
5996,italian
29042,italian
987,italian
39819,italian
31679,italian
1150,italian
39167,italian
43037,italian
20071,italian
43815,italian
31649,italian
12218,italian
32836,italian
18175,italian
48197,italian
31474,italian
46428,italian
25246,italian
2991,italian
38216,italian
14978,italian
31085,italian
34515,italian
6026,italian
19132,italian
48775,italian
29309,italian
4033,italian
36462,italian
13235,italian
17863,italian
25694,italian
24204,italian
14541,italian
13993,italian
8996,italian
9943,italian
22707,italian
35292,italian
46886,italian
11566,italian
8272,italian
30552,italian
21033,italian
42971,italian
42275,italian
44059,italian
44159,italian
48500,italian
14617,italian
7867,italian
13913,italian
40684,italian
49174,italian
34772,italian
16738,italian
11353,italian
17429,italian
6213,italian
26682,italian
42067,italian
45944,italian
43318,italian
32084,italian
23806,italian
2721,italian
6479,italian
48519,italian
12560,italian
4171,italian
14434,italian
21159,italian
44745,italian
12965,italian
39978,italian
32514,italian
1336,italian
48649,italian
21591,italian
32813,italian
5818,italian
39944,italian
33274,italian
13429,italian
9739,italian
44031,italian
25007,italian
29143,italian
41309,italian
17675,italian
5570,italian
12206,italian
33553,italian
30898,italian
23937,italian
11454,italian
16091,italian
6058,italian
18720,italian
42018,italian
3462,italian
19617,italian
18874,italian
6416,italian
15063,italian
46292,italian
38247,italian
36427,italian
47417,italian
4768,italian
11626,italian
21027,italian
22079,italian
20527,italian
27846,italian
16236,italian
46145,italian
7761,italian
34212,italian
17180,italian
4546,italian
44474,italian
37886,italian
17842,italian
27282,italian
979,italian
6895,italian
4150,italian
32995,italian
8444,italian
13686,italian
8918,italian
17569,italian
19313,italian
23833,italian
4623,italian
18164,italian
45780,italian
17994,italian
12268,italian
14368,italian
19242,italian
21658,italian
32160,italian
20931,italian
30800,italian
33829,italian
29674,italian
36367,italian
40547,italian
39583,italian
18638,italian
10010,italian
7084,italian
30421,italian
24243,italian
38417,italian
5183,italian
4522,italian
29727,italian
47928,italian
11211,italian
10117,italian
26611,italian
21852,italian
41769,italian
16342,italian
13694,italian
1173,italian
12257,italian
27392,italian
20360,italian
16090,italian
31245,italian
23411,italian
46268,italian
45488,italian
39708,italian
25281,italian
9057,italian
24917,italian
49532,italian
5491,italian
33378,italian
23340,italian
13456,italian
31952,italian
39823,italian
445,italian
28523,italian
32201,italian
5612,italian
44099,italian
7608,italian
30971,italian
38223,italian
43482,italian
36483,italian
9875,italian
18378,italian
9583,italian
13947,italian
8681,italian
46374,italian
47034,italian
45643,italian
5551,italian
23694,italian
32724,italian
48999,italian
5952,italian
36593,italian
48894,italian
27066,italian
9343,italian
35625,italian
22159,italian
39883,italian
20939,italian
21471,italian
2208,italian
38731,italian
10206,italian
425,italian
11081,italian
48333,italian
46536,italian
25686,italian
41323,italian
30523,italian
29731,italian
23018,italian
43425,italian
43325,italian
24159,italian
2121,italian
15876,italian
11191,italian
4338,italian
4072,italian
29363,italian
29278,italian
4276,italian
47413,italian
16670,italian
31767,italian
37741,italian
45568,italian
13871,italian
15015,italian
1536,italian
1466,italian
10405,italian
15963,italian
45075,italian
2588,italian
17070,italian
14012,italian
44422,italian
14609,italian
46913,italian
5710,italian
16086,italian
48335,italian
41667,italian
20551,italian
29812,italian
32212,italian
18,italian
14823,italian
30464,italian
31748,italian
8081,italian
2484,italian
41751,italian
25020,italian
6889,italian
37348,italian
27337,italian
21625,italian
43407,italian
737,italian
42668,italian
36758,italian
3528,italian
40542,italian
8277,italian
22826,italian
16937,italian
8216,italian
10738,italian
11932,italian
21240,italian
14296,italian
24128,italian
44718,italian
40317,italian
22385,italian
16417,italian
19098,italian
36846,italian
10401,italian
10602,italian
16051,italian
25205,italian
45464,italian
8956,italian
23386,italian
7691,italian
21774,italian
49705,italian
34095,italian
40336,italian
44728,italian
10843,italian
21666,italian
44202,italian
17673,italian
34724,italian
32367,italian
14479,italian
46203,italian
7485,italian
24792,italian
37601,italian
11749,italian
40459,italian
6034,italian
46184,italian
8659,italian
28264,italian
40788,italian
25901,italian
6880,italian
26443,italian
27597,italian
4679,italian
27054,italian
33316,italian
28346,italian
46206,italian
9856,italian
36740,italian
38157,italian
11701,italian
43877,italian
